,invoice,date,day,time,item_name,item_size,transaction,category,store_category,package_id,campaign,qty,unit_price,sale_amount
193,23018,2019-05-20,Mon,12:08:00,Reeses pieces,Fun Size,Good,Retail,Type_A,A000006832,discount_type_1,1.63,1.06,1.73
194,23018,2019-05-20,Mon,12:08:00,Reeses pieces,Fun Size,Good,Retail,Type_A,A000006832,discount_type_1,1.63,1.06,1.73
195,23017,2019-05-20,Mon,11:54:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_1,1.63,1.27,2.07
196,23016,2019-05-20,Mon,11:48:00,Reeses pieces,Fun Size,Good,Retail,Type_A,A000006832,discount_type_4,1.63,1.06,1.73
197,23015,2019-05-20,Mon,11:38:00,Snickers,Full Size,Good,Retail,Type_A,A000006704,discount_type_1,6.52,1.65,10.76
198,23015,2019-05-20,Mon,11:38:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006608,discount_type_1,6.53,1.65,10.77
199,23014,2019-05-20,Mon,11:31:00,Snickers,Full Size,Good,Retail,Type_A,A000006704,discount_type_2,1.67,1.85,3.09
200,23013,2019-05-20,Mon,11:28:00,Reeses pieces,Fun Size,Good,Retail,Type_A,A000006832,discount_type_1,1.63,1.06,1.73
201,23013,2019-05-20,Mon,11:28:00,Reeses pieces,Fun Size,Good,Retail,Type_A,A000006832,discount_type_1,1.63,1.06,1.73
202,23013,2019-05-20,Mon,11:28:00,Reeses pieces,Fun Size,Good,Retail,Type_A,A000006832,discount_type_1,1.63,1.06,1.73
203,23013,2019-05-20,Mon,11:28:00,Reeses pieces,Fun Size,Good,Retail,Type_A,A000006832,discount_type_1,1.63,1.06,1.73
204,23012,2019-05-20,Mon,11:20:00,Reeses pieces,Fun Size,Good,Retail,Type_A,A000006832,discount_type_1,0.47,2.95,1.39
205,23011,2019-05-20,Mon,11:19:00,Skittles wildberry,Fun Size,Good,Retail,Type_A,A000006689,discount_type_1,0.28,3.7,1.04
206,23011,2019-05-20,Mon,11:19:00,Reeses Miniatures,Fun Size,Good,Retail,Type_A,A000006816,discount_type_1,0.28,3.7,1.04
207,23011,2019-05-20,Mon,11:19:00,Nestle Butterfinger,Fun Size,Good,Retail,Type_A,A000006823,discount_type_1,0.28,3.7,1.04
208,23009,2019-05-20,Mon,11:15:00,Reeses pieces,Full Size,Good,Retail,Type_A,A000006815,discount_type_2,6.53,1.54,10.06
209,23007,2019-05-20,Mon,11:03:00,Snickers,Full Size,Good,Retail,Type_A,A000006704,discount_type_2,1.66,1.87,3.1
210,23007,2019-05-20,Mon,11:03:00,Nestle Crunch,Full Size,Good,Retail,Type_A,A000006878,discount_type_2,0.5,4.31,2.15
211,23007,2019-05-20,Mon,11:03:00,Snickers,Full Size,Good,Retail,Type_A,A000006704,discount_type_2,1.66,1.87,3.1
212,23004,2019-05-20,Mon,10:47:00,Reeses pieces,Fun Size,Good,Retail,Type_A,A000006832,discount_type_1,4.88,1.06,5.17
213,23003,2019-05-20,Mon,10:42:00,Reeses pieces,Fun Size,Good,Retail,Type_A,A000006832,discount_type_1,1.63,1.06,1.73
214,23003,2019-05-20,Mon,10:42:00,Haribo Sour Bears,Fun Size,Good,Retail,Type_A,A000006833,discount_type_1,1.63,1.06,1.73
215,23002,2019-05-20,Mon,10:41:00,Reeses pieces,Fun Size,Good,Retail,Type_A,A000006832,discount_type_1,1.63,1.06,1.73
216,23002,2019-05-20,Mon,10:41:00,Reeses pieces,Fun Size,Good,Retail,Type_A,A000006832,discount_type_1,1.63,1.06,1.73
217,23001,2019-05-20,Mon,10:38:00,Reeses pieces,Fun Size,Good,Retail,Type_A,A000006832,discount_type_12,1.63,0.53,0.86
218,23001,2019-05-20,Mon,10:38:00,Haribo Sour Bears,Fun Size,Good,Retail,Type_A,A000006833,discount_type_12,1.63,0.53,0.86
219,22999,2019-05-20,Mon,10:12:00,Reeses Miniatures,Fun Size,Good,Retail,Type_A,A000006816,discount_type_1,0.28,3.7,1.04
220,22998,2019-05-20,Mon,09:53:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,A000006609,discount_type_1,0.5,2.77,1.38
221,22998,2019-05-20,Mon,09:53:00,Starburst,Fun Size,Good,Retail,Type_A,A000006838,discount_type_1,1.63,2.11,3.44
222,22998,2019-05-20,Mon,09:53:00,Peanut butter M&Ms,Fun Size,Good,Retail,Type_A,A000006655,discount_type_1,0.28,3.33,0.93
223,22997,2019-05-20,Mon,09:48:00,Reeses pieces,Full Size,Good,Retail,Type_A,A000006815,discount_type_13,0.49,1.9,0.93
224,22997,2019-05-20,Mon,09:48:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006608,discount_type_13,0.5,1.9,0.95
225,22997,2019-05-20,Mon,09:48:00,Hersheys Special Dark,Full Size,Good,Retail,Type_A,A000006516,discount_type_13,0.51,3.63,1.85
226,22997,2019-05-20,Mon,09:48:00,Baby Ruth,Full Size,Good,Retail,Type_A,A000006673,discount_type_13,0.49,4.43,2.17
227,22997,2019-05-20,Mon,09:48:00,Skittles wildberry,Fun Size,Good,Retail,Type_A,A000006689,discount_type_13,0.28,3.33,0.93
228,22994,2019-05-20,Mon,09:38:00,Snickers,Full Size,Good,Retail,Type_A,A000006704,discount_type_8,1.63,1.79,2.92
229,22993,2019-05-20,Mon,09:35:00,Reeses pieces,Fun Size,Good,Retail,Type_A,A000006832,discount_type_4,1.63,1.06,1.73
230,22993,2019-05-20,Mon,09:35:00,Skittles wildberry,Fun Size,Good,Retail,Type_A,A000006689,discount_type_4,0.28,0.15,0.04
231,22991,2019-05-20,Mon,08:58:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_13,1.63,1.14,1.86
232,22990,2019-05-20,Mon,08:55:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_13,1.63,1.14,1.86
233,22989,2019-05-20,Mon,08:39:00,Hersheys Special Dark,Full Size,Good,Retail,Type_A,A000006516,discount_type_2,0.49,3.76,1.84
234,22989,2019-05-20,Mon,08:39:00,Swedish Fish,Full Size,Good,Retail,Type_A,A000006880,discount_type_2,0.5,4.66,2.33
235,22989,2019-05-20,Mon,08:39:00,Nestle Crunch,Full Size,Good,Retail,Type_A,A000006878,discount_type_2,0.51,4.66,2.38
236,22988,2019-05-19,Sun,21:41:00,Nestle Crunch,Full Size,Good,Retail,Type_A,A000006878,discount_type_6,1.65,1.56,2.57
237,22987,2019-05-19,Sun,21:20:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_1,1.63,1.27,2.07
238,22986,2019-05-19,Sun,21:17:00,Milky Way Simply Caramel,Full Size,Good,Retail,Type_A,A000006371,discount_type_1,1.64,3.03,4.97
239,22986,2019-05-19,Sun,21:17:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_1,1.63,1.27,2.07
240,22986,2019-05-19,Sun,21:17:00,Reeses Miniatures,Fun Size,Good,Retail,Type_A,A000006816,discount_type_1,0.28,3.7,1.04
241,22984,2019-05-19,Sun,20:59:00,Sour Patch Tricksters,Full Size,Good,Retail,Type_A,A000006891,discount_type_1,0.48,4.3,2.06
242,22983,2019-05-19,Sun,20:57:00,Peanut M&Ms,Full Size,Good,Retail,Type_A,A000006398,discount_type_1,3.29,1.83,6.02
243,22982,2019-05-19,Sun,20:41:00,Almond Joy,Fun Size,Good,Retail,Type_A,9000000935,discount_type_1,0.28,0.15,0.04
244,22982,2019-05-19,Sun,20:41:00,Reeses pieces,Full Size,Good,Retail,Type_A,A000006815,discount_type_1,6.52,1.71,11.15
245,22982,2019-05-19,Sun,20:41:00,Reeses Peanut Butter cup,Full Size,Good,Retail,Type_A,A000006709,discount_type_1,6.24,2.73,17.04
246,22981,2019-05-19,Sun,20:38:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_1,1.63,1.27,2.07
247,22981,2019-05-19,Sun,20:38:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_1,1.63,1.27,2.07
248,22980,2019-05-19,Sun,20:35:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_4,1.63,1.27,2.07
249,22980,2019-05-19,Sun,20:35:00,Reeses pieces,Full Size,Good,Retail,Type_A,A000006815,discount_type_4,1.64,1.89,3.1
250,22980,2019-05-19,Sun,20:35:00,Reeses pieces,Fun Size,Good,Retail,Type_A,A000006690,discount_type_4,0.28,3.33,0.93
251,22979,2019-05-19,Sun,20:28:00,Reeses pieces,Fun Size,Good,Retail,Type_A,A000006690,discount_type_1,0.28,3.7,1.04
252,22978,2019-05-19,Sun,20:19:00,Reeses pieces,Full Size,Good,Retail,Type_A,A000006815,discount_type_2,1.65,1.87,3.09
253,22977,2019-05-19,Sun,20:18:00,Nestle Butterfinger,Fun Size,Good,Retail,Type_A,A000006823,discount_type_1,0.28,0.15,0.04
254,22975,2019-05-19,Sun,20:15:00,Reeses pieces,Full Size,Good,Retail,Type_A,A000006815,discount_type_14,3.28,1.48,4.85
255,22974,2019-05-19,Sun,20:05:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_4,1.63,1.27,2.07
256,22973,2019-05-19,Sun,20:03:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_1,1.63,1.27,2.07
257,22973,2019-05-19,Sun,20:03:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_1,1.63,1.27,2.07
258,22973,2019-05-19,Sun,20:03:00,Hersheys Special Dark,Full Size,Good,Retail,Type_A,A000006516,discount_type_1,0.96,3.7,3.55
259,22972,2019-05-19,Sun,19:59:00,Almond Joy,Fun Size,Good,Retail,Type_A,9000000935,discount_type_1,0.28,3.7,1.04
260,22971,2019-05-19,Sun,19:17:00,Reeses pieces,Full Size,Good,Retail,Type_A,A000006815,discount_type_2,3.3,1.64,5.41
261,22970,2019-05-19,Sun,19:16:00,Nerds,Full Size,Good,Retail,Type_A,A000006879,discount_type_1,1.67,1.54,2.57
262,22969,2019-05-19,Sun,19:11:00,Reeses pieces,Full Size,Good,Retail,Type_A,A000006815,discount_type_2,1.64,1.64,2.69
263,22969,2019-05-19,Sun,19:11:00,Snickers,Full Size,Good,Retail,Type_A,A000006704,discount_type_2,1.67,1.64,2.74
264,22968,2019-05-19,Sun,19:10:00,Reeses stuffed with pieces,Fun Size,Good,Retail,Type_A,A000006821,discount_type_2,0.28,3.33,0.93
265,22966,2019-05-19,Sun,19:06:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_1,1.63,1.27,2.07
266,22966,2019-05-19,Sun,19:06:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_1,1.63,1.27,2.07
267,22966,2019-05-19,Sun,19:06:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_1,1.63,1.27,2.07
268,22966,2019-05-19,Sun,19:06:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_1,1.63,1.27,2.07
269,22965,2019-05-19,Sun,18:52:00,Reeses pieces,Full Size,Good,Retail,Type_A,A000006815,discount_type_1,0.95,2.12,2.01
270,22965,2019-05-19,Sun,18:52:00,Almond Joy,Fun Size,Good,Retail,Type_A,9000000935,discount_type_1,0.28,3.7,1.04
271,22964,2019-05-19,Sun,18:42:00,Snickers,Fun Size,Good,Retail,Type_A,A000006820,discount_type_6,0.28,2.4,0.67
272,22963,2019-05-19,Sun,18:33:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_1,1.63,1.27,2.07
273,22962,2019-05-19,Sun,18:23:00,Peanut M&Ms,Full Size,Good,Retail,Type_A,A000006398,discount_type_2,0.48,2.24,1.08
274,22962,2019-05-19,Sun,18:23:00,Hersheys Kisses,Full Size,Good,Retail,Type_A,A000006700,discount_type_2,0.82,2.68,2.2
275,22962,2019-05-19,Sun,18:23:00,Haribo Sour Bears,Full Size,Good,Retail,Type_A,A000006674,discount_type_2,0.85,2.68,2.28
276,22961,2019-05-19,Sun,18:21:00,Snickers,Full Size,Good,Retail,Type_A,A000006704,discount_type_2,0.48,2.24,1.08
277,22960,2019-05-19,Sun,18:11:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_2,1.63,1.14,1.86
278,22959,2019-05-19,Sun,18:09:00,Peanut M&Ms,Full Size,Good,Retail,Type_A,A000006398,discount_type_1,1.67,1.55,2.59
279,22959,2019-05-19,Sun,18:09:00,Swedish Fish,Full Size,Good,Retail,Type_A,A000006880,discount_type_1,1.65,1.55,2.56
280,22958,2019-05-19,Sun,18:06:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_2,1.63,1.14,1.86
281,22957,2019-05-19,Sun,17:48:00,Reeses pieces,Full Size,Good,Retail,Type_A,A000006815,discount_type_1,13.04,1.65,21.52
282,22956,2019-05-19,Sun,17:41:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_1,1.63,1.27,2.07
283,22955,2019-05-19,Sun,17:24:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_2,1.63,1.14,1.86
284,22954,2019-05-19,Sun,17:18:00,Reeses pieces,Full Size,Good,Retail,Type_A,A000006815,discount_type_2,1.67,1.85,3.09
285,22954,2019-05-19,Sun,17:18:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_2,1.63,1.14,1.86
286,22953,2019-05-19,Sun,16:53:00,Nestle Crunch,Full Size,Good,Retail,Type_A,A000006878,discount_type_1,0.51,4.27,2.18
287,22952,2019-05-19,Sun,16:51:00,Snickers,Fun Size,Good,Retail,Type_A,A000006820,discount_type_1,0.28,3.7,1.04
288,22951,2019-05-19,Sun,16:46:00,Haribo Sour Bears,Full Size,Good,Retail,Type_A,A000006674,discount_type_1,1.67,2.99,4.99
289,22949,2019-05-19,Sun,16:42:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_1,1.63,1.27,2.07
290,22949,2019-05-19,Sun,16:42:00,Lifesavers big ring gummies,Full Size,Good,Retail,Type_A,9000001037,discount_type_1,1.67,3.7,6.18
291,22948,2019-05-19,Sun,16:39:00,Reeses pieces,Full Size,Good,Retail,Type_A,A000006815,discount_type_2,1.67,1.85,3.09
292,22947,2019-05-19,Sun,16:37:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_1,1.63,1.27,2.07
293,22947,2019-05-19,Sun,16:37:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_1,1.63,1.27,2.07
294,22946,2019-05-19,Sun,16:21:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,A000006609,discount_type_1,3.29,2.82,9.28
295,22944,2019-05-19,Sun,16:17:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_4,1.63,1.27,2.07
296,22943,2019-05-19,Sun,16:15:00,Reeses pieces,Fun Size,Good,Retail,Type_A,A000006690,discount_type_15,0.28,3.33,0.93
297,22943,2019-05-19,Sun,16:15:00,Reeses Miniatures,Fun Size,Good,Retail,Type_A,A000006816,discount_type_15,0.28,3.33,0.93
298,22941,2019-05-19,Sun,16:04:00,Nestle Crunch,Full Size,Good,Retail,Type_A,A000006878,discount_type_1,0.51,4.7,2.4
299,22941,2019-05-19,Sun,16:04:00,Skittles original,Full Size,Good,Retail,Type_A,A000006701,discount_type_1,0.48,3.2,1.54
300,22941,2019-05-19,Sun,16:04:00,Skittles wildberry,Full Size,Good,Retail,Type_A,A000006799,discount_type_1,0.49,4.22,2.07
301,22940,2019-05-19,Sun,15:58:00,Reeses pieces,Full Size,Good,Retail,Type_A,A000006815,discount_type_2,1.67,1.62,2.71
302,22940,2019-05-19,Sun,15:58:00,Peanut M&Ms,Full Size,Good,Retail,Type_A,A000006398,discount_type_2,1.67,1.62,2.71
303,22939,2019-05-19,Sun,15:58:00,Reeses pieces,Full Size,Good,Retail,Type_A,A000006815,discount_type_2,3.29,1.52,5.0
304,22939,2019-05-19,Sun,15:58:00,Snickers,Full Size,Good,Retail,Type_A,A000006704,discount_type_2,3.32,1.52,5.05
305,22939,2019-05-19,Sun,15:58:00,Reeses Miniatures,Full Size,Good,Retail,Type_A,A000006697,discount_type_2,0.84,2.69,2.26
306,22939,2019-05-19,Sun,15:58:00,Skittles original,Full Size,Good,Retail,Type_A,A000006701,discount_type_2,0.83,2.69,2.23
307,22938,2019-05-19,Sun,15:49:00,Mr Good Bar,Full Size,Good,Retail,Type_A,A000006877,discount_type_2,6.55,3.05,19.98
308,22937,2019-05-19,Sun,15:39:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,A000006609,discount_type_1,1.64,3.03,4.97
309,22937,2019-05-19,Sun,15:39:00,Almond Joy,Fun Size,Good,Retail,Type_A,9000000935,discount_type_1,0.28,3.7,1.04
310,22935,2019-05-19,Sun,15:31:00,Nestle Butterfinger,Fun Size,Good,Retail,Type_A,A000006823,discount_type_1,0.28,3.7,1.04
311,22935,2019-05-19,Sun,15:31:00,Reeses stuffed with pieces,Fun Size,Good,Retail,Type_A,A000006821,discount_type_1,0.28,3.7,1.04
312,22934,2019-05-19,Sun,15:28:00,Nestle Butterfinger,Fun Size,Good,Retail,Type_A,A000006823,discount_type_1,0.28,3.7,1.04
313,22934,2019-05-19,Sun,15:28:00,Reeses Miniatures,Fun Size,Good,Retail,Type_A,A000006816,discount_type_1,0.28,3.7,1.04
314,22933,2019-05-19,Sun,15:21:00,Skittles wildberry,Fun Size,Good,Retail,Type_A,A000006689,discount_type_1,0.28,3.7,1.04
315,22931,2019-05-19,Sun,15:13:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_1,1.63,1.27,2.07
316,22930,2019-05-19,Sun,14:47:00,Nerds,Fun Size,Good,Retail,Type_A,A000006831,discount_type_1,1.63,0.53,0.86
317,22930,2019-05-19,Sun,14:47:00,Nerds,Fun Size,Good,Retail,Type_A,A000006831,discount_type_1,1.63,0.53,0.86
318,22930,2019-05-19,Sun,14:47:00,M&Ms,Fun Size,Good,Retail,Type_A,A000006843,discount_type_1,1.63,0.53,0.86
319,22930,2019-05-19,Sun,14:47:00,Haribo Sour Bears,Fun Size,Good,Retail,Type_A,A000006383,discount_type_1,1.63,0.53,0.86
320,22930,2019-05-19,Sun,14:47:00,Haribo Sour Bears,Fun Size,Good,Retail,Type_A,A000006383,discount_type_1,1.63,0.53,0.86
321,22930,2019-05-19,Sun,14:47:00,Nestle Crunch,Fun Size,Good,Retail,Type_A,A000006826,discount_type_1,1.63,0.53,0.86
322,22930,2019-05-19,Sun,14:47:00,Nestle Crunch,Fun Size,Good,Retail,Type_A,A000006826,discount_type_1,1.63,0.53,0.86
323,22928,2019-05-19,Sun,14:17:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_1,1.63,1.27,2.07
324,22927,2019-05-19,Sun,14:14:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_1,3.26,1.27,4.14
325,22924,2019-05-19,Sun,13:59:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_1,1.63,1.27,2.07
326,22923,2019-05-19,Sun,13:48:00,Skittles wildberry,Full Size,Good,Retail,Type_A,A000006799,discount_type_6,1.67,1.54,2.57
327,22921,2019-05-19,Sun,13:41:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_1,1.63,1.27,2.07
328,22920,2019-05-19,Sun,13:40:00,Reeses pieces,Full Size,Good,Retail,Type_A,A000006815,discount_type_1,1.66,2.07,3.44
329,22920,2019-05-19,Sun,13:40:00,Reeses pieces,Fun Size,Good,Retail,Type_A,A000006690,discount_type_1,0.28,3.7,1.04
330,22918,2019-05-19,Sun,13:24:00,Reeses pieces,Full Size,Good,Retail,Type_A,A000006815,discount_type_2,3.29,1.64,5.4
331,22917,2019-05-19,Sun,13:23:00,Snickers,Full Size,Good,Retail,Type_A,A000006704,discount_type_2,1.67,1.86,3.11
332,22916,2019-05-19,Sun,13:20:00,Peanut M&Ms,Full Size,Good,Retail,Type_A,A000006398,discount_type_2,0.81,1.89,1.53
333,22916,2019-05-19,Sun,13:20:00,Snickers,Full Size,Good,Retail,Type_A,A000006704,discount_type_2,0.82,1.89,1.55
334,22915,2019-05-19,Sun,13:18:00,Reeses pieces,Full Size,Good,Retail,Type_A,A000006815,discount_type_1,1.66,2.07,3.44
335,22914,2019-05-19,Sun,13:13:00,Milky Way Simply Caramel,Full Size,Good,Retail,Type_A,A000006371,discount_type_1,0.48,3.2,1.54
336,22914,2019-05-19,Sun,13:13:00,Snickers,Full Size,Good,Retail,Type_A,A000006704,discount_type_1,3.26,1.7,5.54
337,22914,2019-05-19,Sun,13:13:00,Reeses pieces,Full Size,Good,Retail,Type_A,A000006815,discount_type_1,3.31,1.7,5.63
338,22914,2019-05-19,Sun,13:13:00,Reeses stuffed with pieces,Fun Size,Good,Retail,Type_A,A000006821,discount_type_1,0.28,0.15,0.04
339,22912,2019-05-19,Sun,12:53:00,Snickers,Full Size,Good,Retail,Type_A,A000006704,discount_type_2,1.66,1.86,3.09
340,22911,2019-05-19,Sun,12:41:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_1,1.63,1.27,2.07
341,22910,2019-05-19,Sun,12:38:00,Peanut M&Ms,Full Size,Good,Retail,Type_A,A000006398,discount_type_2,0.51,2.13,1.09
342,22909,2019-05-19,Sun,12:35:00,Reeses stuffed with pieces,Fun Size,Good,Retail,Type_A,A000006821,discount_type_1,0.28,3.7,1.04
343,22908,2019-05-19,Sun,12:34:00,Skittles wildberry,Fun Size,Good,Retail,Type_A,A000006689,discount_type_1,0.28,0.15,0.04
344,22907,2019-05-19,Sun,12:34:00,Nestle Crunch,Full Size,Good,Retail,Type_A,A000006878,discount_type_1,0.5,4.79,2.4
345,22906,2019-05-19,Sun,12:31:00,Reeses pieces,Full Size,Good,Retail,Type_A,A000006815,discount_type_2,6.51,1.54,10.03
346,22906,2019-05-19,Sun,12:31:00,Swedish Fish,Full Size,Good,Retail,Type_A,A000006880,discount_type_2,1.65,4.59,7.57
347,22906,2019-05-19,Sun,12:31:00,Snickers,Fun Size,Good,Retail,Type_A,A000006820,discount_type_2,0.28,0.15,0.04
348,22905,2019-05-19,Sun,12:26:00,Skittles wildberry,Fun Size,Good,Retail,Type_A,A000006689,discount_type_1,0.28,3.7,1.04
349,22904,2019-05-19,Sun,12:20:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,A000006609,discount_type_5,0.5,2.77,1.38
350,22904,2019-05-19,Sun,12:20:00,Skittles original,Full Size,Good,Retail,Type_A,A000006701,discount_type_5,0.5,2.8,1.4
351,22904,2019-05-19,Sun,12:20:00,Reeses stuffed with pieces,Fun Size,Good,Retail,Type_A,A000006821,discount_type_1,0.28,0.15,0.04
352,22903,2019-05-19,Sun,12:11:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006608,discount_type_2,6.53,1.48,9.66
353,22903,2019-05-19,Sun,12:11:00,Reeses pieces,Full Size,Good,Retail,Type_A,A000006815,discount_type_2,6.51,1.48,9.63
354,22902,2019-05-19,Sun,12:07:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_1,1.63,1.27,2.07
355,22901,2019-05-19,Sun,12:02:00,Reeses Peanut Butter cup,Full Size,Good,Retail,Type_A,A000006709,discount_type_1,3.3,2.81,9.27
356,22901,2019-05-19,Sun,12:02:00,Hersheys Milk Chocolate,Full Size,Good,Retail,Type_A,A000006702,discount_type_1,3.27,4.94,16.15
357,22899,2019-05-19,Sun,11:26:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,A000006609,discount_type_2,3.27,2.45,8.01
358,22899,2019-05-19,Sun,11:26:00,Reeses Miniatures,Full Size,Good,Retail,Type_A,A000006697,discount_type_2,3.3,2.45,8.09
359,22898,2019-05-19,Sun,11:25:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_1,1.63,1.27,2.07
360,22896,2019-05-19,Sun,11:16:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006801,discount_type_1,1.63,1.27,2.07
361,22895,2019-05-19,Sun,11:10:00,Reeses pieces,Full Size,Good,Retail,Type_A,A000006815,discount_type_2,1.64,1.89,3.1
362,22892,2019-05-19,Sun,10:09:00,Reeses pieces,Full Size,Good,Retail,Type_A,A000006815,discount_type_1,1.66,2.07,3.44
363,22891,2019-05-19,Sun,09:53:00,Snickers,Full Size,Good,Retail,Type_A,A000006704,discount_type_13,13.03,1.48,19.28
364,22890,2019-05-19,Sun,09:45:00,Reeses stuffed with pieces,Fun Size,Good,Retail,Type_A,A000006821,discount_type_1,0.28,3.33,0.93
365,22890,2019-05-19,Sun,09:45:00,Baby Ruth,Full Size,Good,Retail,Type_A,A000006673,discount_type_1,0.51,4.23,2.16
366,22889,2019-05-19,Sun,09:36:00,Swedish Fish,Full Size,Good,Retail,Type_A,A000006880,discount_type_16,0.51,4.27,2.18
367,22889,2019-05-19,Sun,09:36:00,Reeses stuffed with pieces,Full Size,Good,Retail,Type_A,A000006520,discount_type_16,0.51,3.66,1.87
368,22889,2019-05-19,Sun,09:36:00,Reeses Miniatures,Full Size,Good,Retail,Type_A,A000006697,discount_type_16,0.5,2.8,1.4
369,22889,2019-05-19,Sun,09:36:00,Reeses pieces,Fun Size,Good,Retail,Type_A,A000006690,discount_type_1,0.28,0.2,0.06
370,22888,2019-05-19,Sun,09:20:00,Snickers,Full Size,Good,Retail,Type_A,A000006704,discount_type_8,1.65,1.77,2.92
371,22888,2019-05-19,Sun,09:20:00,Peanut butter M&Ms,Fun Size,Good,Retail,Type_A,A000006655,discount_type_8,0.28,3.14,0.88
372,22887,2019-05-19,Sun,09:05:00,Reeses stuffed with pieces,Fun Size,Good,Retail,Type_A,A000006821,discount_type_1,0.28,0.15,0.04
373,22886,2019-05-19,Sun,09:02:00,Reeses Miniatures,Full Size,Good,Retail,Type_A,A000006697,discount_type_8,0.5,2.64,1.32
374,22885,2019-05-19,Sun,08:54:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,A000006609,discount_type_8,1.67,2.39,3.99
375,22885,2019-05-19,Sun,08:54:00,Reeses Peanut Butter cup,Full Size,Good,Retail,Type_A,A000006709,discount_type_8,3.28,2.39,7.84
